latitude,longitude,calculated_host_listings_count,availability_365,neighbourhood,host_id
40.68828,-73.95201,3.0,365.0,13.0,201824419
40.73304,-73.95125,1.0,280.0,91.0,2818775
40.6779,-73.98421,1.0,0.0,85.0,4830699
40.74112,-74.00177,1.0,0.0,34.0,2335804
40.7312,-73.78579,1.0,351.0,83.0,6932195
40.76896,-73.98908,7.0,348.0,95.0,243288727
40.76934,-73.98782,4.0,77.0,95.0,154965091
40.81108,-73.94682,1.0,0.0,94.0,11620529
40.58802,-74.08855,2.0,80.0,180.0,204823078
40.79917,-73.94183,2.0,0.0,61.0,5751765
40.73763,-73.97368,1.0,1.0,112.0,193256713
40.82407,-73.94434,1.0,64.0,94.0,7728790
40.76177,-73.92627,1.0,275.0,117.0,34995566
40.69392,-73.92262,1.0,0.0,28.0,30658746
40.76282,-73.98847,2.0,256.0,95.0,216090534
40.67541,-73.9784,1.0,342.0,151.0,5018907
40.75161,-73.97025,1.0,250.0,127.0,20053314
40.69899,-73.98653,1.0,0.0,57.0,304148
40.616,-74.02973,1.0,0.0,81.0,68733807
40.7027,-73.91429,1.0,53.0,28.0,89339003
40.74912,-73.99739,19.0,332.0,34.0,7245581
40.7055,-73.9096,3.0,78.0,166.0,135563904
40.75135,-73.94281,1.0,0.0,117.0,826567
40.6727,-73.95505,1.0,0.0,51.0,2412748
40.77507,-73.94896,1.0,0.0,201.0,20328794
40.75377,-73.97223,12.0,0.0,127.0,100238132
40.79577,-73.9362,1.0,175.0,61.0,8726843
40.82915,-73.94034,1.0,42.0,94.0,2697686
40.68155,-73.93639,1.0,0.0,13.0,75442218
40.7249,-73.94105,1.0,0.0,91.0,5445919
40.69975,-73.92051,1.0,284.0,28.0,902703
40.66617,-73.98862,1.0,91.0,182.0,15942513
40.7179,-73.95103,2.0,263.0,214.0,8072802
40.59878,-73.95425,5.0,352.0,175.0,43719073
40.6838,-73.92854,1.0,326.0,13.0,225118276
40.75315,-73.97253,12.0,326.0,127.0,52950465
40.68743,-73.91048,1.0,51.0,28.0,539364
40.69172,-73.9087,4.0,361.0,28.0,41616878
40.70721,-74.00559,327.0,332.0,73.0,219517861
40.87279,-73.91991,1.0,1.0,103.0,21060554
40.67201,-73.86944,2.0,363.0,63.0,265057419
40.71763,-73.99753,1.0,0.0,115.0,24833732
40.68916,-73.977,2.0,11.0,80.0,177846
40.68942,-73.9287,2.0,50.0,13.0,44398705
40.71891,-73.96133,1.0,0.0,214.0,7036796
40.71871,-73.94499,1.0,0.0,214.0,22089161
40.88493,-73.8618,1.0,140.0,213.0,73126926
40.69914,-73.93394,2.0,0.0,28.0,4162008
40.70981,-73.96781,1.0,0.0,214.0,110026778
40.72014,-73.95496,3.0,76.0,91.0,28709982
40.6762,-73.87936,1.0,254.0,63.0,163855521
40.80516,-73.94299,2.0,66.0,94.0,26597048
40.80395,-73.96531,2.0,0.0,130.0,36818817
40.71356,-73.94372,2.0,8.0,214.0,42405567
40.67128,-73.93664,1.0,0.0,51.0,10659899
40.69632,-73.98454,1.0,0.0,57.0,65826607
40.67786,-73.93254,14.0,53.0,13.0,204852306
40.7265,-73.9822,1.0,274.0,64.0,221634296
40.73196,-73.97932,1.0,0.0,188.0,9615574
40.74293,-73.99922,2.0,0.0,34.0,130476089
40.69175,-73.94755,1.0,0.0,13.0,119667654
40.7135,-73.99121,1.0,51.0,35.0,89386217
40.70196,-73.98297,1.0,270.0,204.0,41134220
40.69632,-73.97396,25.0,68.0,80.0,230192510
40.71082,-73.95186,1.0,170.0,214.0,17196239
40.66578,-73.77301,1.0,307.0,183.0,1280731
40.71739,-73.96244,2.0,11.0,214.0,6584607
40.70563,-74.0078,96.0,328.0,73.0,12243051
40.65593,-73.96053,1.0,324.0,159.0,65091
40.76591,-73.99016,2.0,311.0,95.0,3507099
40.77948,-73.95152,1.0,0.0,201.0,34649502
40.73458,-74.00492,1.0,3.0,209.0,683794
40.66037,-73.93316,43.0,311.0,60.0,26377263
40.81133,-73.92356,2.0,14.0,134.0,41578662
40.87188,-73.842,2.0,119.0,10.0,57165692
40.73855,-74.00125,1.0,273.0,209.0,63393553
40.73958,-73.87288,1.0,0.0,68.0,60239797
40.64272,-73.95852,1.0,0.0,74.0,46329096
40.72191,-73.99587,1.0,0.0,145.0,21327551
40.69224,-73.95819,1.0,0.0,13.0,119108169
40.67753,-73.99084,1.0,1.0,85.0,189994854
40.80343,-73.93514,1.0,365.0,61.0,4076876
40.79831,-73.93961,1.0,0.0,61.0,37903935
40.85234,-73.82969,1.0,179.0,153.0,271667012
40.71867,-73.94884,2.0,0.0,214.0,259630588
40.8141,-73.93602,1.0,12.0,61.0,118182048
40.64116,-73.98589,2.0,48.0,20.0,269342470
40.82498,-73.93629,1.0,0.0,94.0,21455632
40.68571,-73.95708,1.0,0.0,13.0,39368803
40.69886,-73.92957,1.0,0.0,28.0,36892974
40.66732,-73.77813,3.0,365.0,105.0,123506305
40.73117,-73.98335,39.0,311.0,64.0,2119276
40.71735,-73.94465,1.0,149.0,214.0,3646549
40.69693,-73.97396,25.0,66.0,80.0,230192510
40.75629,-73.96548,96.0,332.0,127.0,16098958
40.65231,-73.96189,1.0,7.0,74.0,90316
40.77963,-73.94897,1.0,0.0,201.0,2750607
40.70219,-73.73296,1.0,78.0,29.0,85062355
40.83525,-73.9452,1.0,0.0,206.0,43533460
40.74392,-73.97741,1.0,167.0,112.0,263999712
40.79772,-73.9626,1.0,0.0,202.0,52656626
40.76228,-73.94272,1.0,43.0,117.0,114372992
40.77756,-73.95408,1.0,12.0,201.0,1284729
40.71767,-73.9997,2.0,12.0,35.0,11306615
40.72508,-73.94698,1.0,0.0,91.0,6408088
40.68673,-73.99653,1.0,15.0,43.0,121274
40.75291,-73.83135,3.0,359.0,77.0,263740985
40.59339,-73.94296,1.0,0.0,175.0,128385204
40.68787,-73.95332,4.0,307.0,13.0,88043058
40.77098,-73.95965,1.0,157.0,201.0,41666655
40.72941,-73.98094,1.0,0.0,64.0,35957140
40.80761,-73.94305,1.0,6.0,94.0,2603586
40.85318,-73.90204,7.0,310.0,78.0,2988712
40.81058,-73.9069,1.0,179.0,134.0,247212166
40.68627,-73.94106,1.0,10.0,13.0,77125873
40.74846,-73.97611,327.0,62.0,137.0,219517861
40.77229,-73.94941,1.0,0.0,201.0,15721549
40.74803,-73.98666,96.0,219.0,127.0,12243051
40.757,-73.80927,7.0,363.0,77.0,137522531
40.64388,-73.9813,11.0,42.0,108.0,14898658
40.7167,-73.73473,1.0,38.0,160.0,154848269
40.70766,-74.01074,327.0,333.0,73.0,219517861
40.7425,-73.99443,327.0,365.0,34.0,219517861
40.8564,-73.92703,1.0,60.0,206.0,161829611
40.74826,-73.86755,1.0,363.0,50.0,34129674
40.68339,-73.9422,2.0,89.0,13.0,23249630
40.69099,-73.91665,1.0,281.0,28.0,9035762
40.73058,-73.98286,1.0,0.0,64.0,51238762
40.78815,-73.9737,1.0,363.0,202.0,6882340
40.7294,-73.94977,2.0,163.0,91.0,60852834
40.75387,-73.96744,91.0,157.0,127.0,61391963
40.80379,-73.95257,1.0,0.0,94.0,16004068
40.72198,-73.99451,1.0,0.0,145.0,75575414
40.74916,-73.98115,14.0,339.0,137.0,17770287
40.77756,-73.94859,1.0,204.0,201.0,35743318
40.7128,-73.94342,1.0,33.0,214.0,2428014
40.75605,-73.91341,5.0,89.0,4.0,5592622
40.75732,-73.91557,1.0,227.0,4.0,163360671
40.72488,-73.97996,2.0,93.0,64.0,15688520
40.76602,-73.98766,1.0,1.0,95.0,34292000
40.66182,-73.93748,3.0,31.0,60.0,106272021
40.84405,-73.93714,1.0,2.0,206.0,133561420
40.74361,-73.97677,1.0,29.0,112.0,8811222
40.67063,-73.9337,1.0,2.0,51.0,2776408
40.71172,-73.98864,4.0,320.0,119.0,170263842
40.69317,-73.82527,5.0,0.0,164.0,22959695
40.81007,-73.94007,2.0,316.0,94.0,271527
40.69435,-73.91852,1.0,0.0,28.0,18674671
40.73727,-73.98432,1.0,0.0,86.0,35581556
40.68811,-73.97621,1.0,0.0,80.0,1558246
40.8688,-73.92256,1.0,0.0,103.0,5180222
40.7547,-73.81238,4.0,63.0,77.0,131354448
40.75698,-73.91362,1.0,71.0,4.0,86190506
40.69702,-73.93365,1.0,0.0,28.0,799566
40.67529,-74.0099,1.0,0.0,162.0,8448216
40.70823,-73.96081,1.0,0.0,214.0,140488110
40.70378,-73.94306,1.0,0.0,214.0,12776493
40.68386,-73.96813,1.0,0.0,80.0,19966776
40.82283,-73.95247,4.0,185.0,94.0,60163700
40.74912,-73.98007,1.0,189.0,137.0,34954047
40.79013,-73.94473,1.0,0.0,61.0,9273561
40.80609,-73.9484,3.0,121.0,94.0,101771985
40.76561,-73.99439,1.0,272.0,95.0,21503931
40.68884,-73.95059,2.0,33.0,13.0,1417166
40.83651,-73.92269,1.0,183.0,96.0,234376122
40.72125,-73.98058,1.0,0.0,64.0,67311188
40.73397,-74.00168,1.0,0.0,209.0,125177157
40.66459,-73.96629,1.0,179.0,159.0,3199313
40.70788,-73.9426,1.0,0.0,214.0,42911814
40.69836,-73.9212,1.0,0.0,28.0,17497762
40.77648,-73.90987,1.0,219.0,54.0,39835878
40.71598,-73.99549,1.0,334.0,35.0,268205314
40.63682,-73.94947,1.0,44.0,60.0,38664335
40.7631,-73.96393,1.0,0.0,201.0,25846948
40.71006,-73.95716,1.0,260.0,214.0,230403448
40.85535,-73.91388,4.0,82.0,200.0,13649613
40.72709,-73.98274,1.0,333.0,64.0,1207399
40.86764,-73.9259,2.0,243.0,103.0,7217937
40.71902,-73.98506,1.0,0.0,119.0,13023370
40.6083,-73.75787,2.0,54.0,12.0,234090781
40.78306,-73.94524,8.0,364.0,201.0,178224519
40.68163,-73.96709,1.0,189.0,158.0,2086194
40.68553,-73.99804,1.0,0.0,43.0,151645438
40.7609,-73.92288,1.0,0.0,4.0,17490821
40.80868,-73.93015,8.0,362.0,155.0,30509656
40.66823,-73.78374,8.0,346.0,105.0,232251881
40.81488,-73.96058,2.0,0.0,130.0,10352213
40.70428,-73.92439,1.0,1.0,28.0,204048342
40.6886,-73.96197,1.0,10.0,41.0,20645317
40.69519,-73.95107,1.0,0.0,13.0,104500369
40.79525,-73.94912,1.0,3.0,61.0,21077880
40.59029,-73.81277,3.0,176.0,168.0,271844440
40.6748,-74.00024,1.0,0.0,31.0,3136445
40.82029,-73.93861,1.0,258.0,94.0,10806025
40.70492,-73.93832,1.0,0.0,214.0,10786794
40.77403,-73.98803,1.0,53.0,202.0,192290899
40.68706,-73.99893,1.0,0.0,43.0,672573
40.68857,-73.98668,21.0,360.0,19.0,16437254
40.7077,-73.9225,1.0,11.0,28.0,18569998
40.82021,-73.95421,1.0,0.0,94.0,4098796
40.78866,-73.94941,1.0,3.0,61.0,39945901
40.6854,-73.8623,2.0,44.0,217.0,210339363
40.69917,-73.9123,2.0,125.0,28.0,51699123
40.72978,-73.99982,1.0,0.0,92.0,41194120
40.83769,-73.94207,1.0,48.0,206.0,38390671
40.80221,-73.96677,1.0,1.0,202.0,233917490
40.68731,-73.96446,1.0,0.0,41.0,564585
40.75751,-73.96464,1.0,365.0,127.0,1188096
40.6896,-73.96761,1.0,0.0,41.0,25859072
40.82306,-73.94688,3.0,274.0,94.0,26856159
40.71544,-73.95433,1.0,0.0,214.0,15491509
40.69275,-73.95574,34.0,310.0,13.0,119669058
40.74442,-73.9717,23.0,343.0,137.0,221200420
40.70422,-73.91405,1.0,0.0,28.0,249753
40.74921,-73.98445,1.0,0.0,127.0,29338009
40.73428,-73.99969,1.0,0.0,209.0,18351549
40.75639,-73.96593,91.0,357.0,127.0,61391963
40.70376,-73.93519,1.0,365.0,214.0,5758101
40.79285,-73.94482,1.0,288.0,61.0,15185319
40.84084,-73.92178,1.0,0.0,135.0,153809989
40.68337,-73.95819,21.0,342.0,13.0,16437254
40.68699,-73.92345,1.0,0.0,13.0,23269913
40.71445,-73.96201,1.0,0.0,214.0,444570
40.70941,-73.94556,1.0,0.0,214.0,14730409
40.82006,-73.90332,2.0,365.0,118.0,87370616
40.64685,-73.96102,3.0,348.0,74.0,267223765
40.69392,-73.95446,2.0,148.0,13.0,10674441
40.58085,-73.93934,1.0,330.0,120.0,84558839
40.74755,-73.91833,1.0,155.0,189.0,4976277
40.73776,-73.99996,3.0,300.0,209.0,3579337
40.7432,-73.95565,1.0,0.0,117.0,9970061
40.686,-73.98794,1.0,148.0,19.0,8094859
40.72235,-73.94176,1.0,346.0,91.0,262634390
40.76421,-73.97977,1.0,0.0,127.0,89407287
40.75505,-73.99811,30.0,363.0,95.0,224414117
40.81332,-73.95309,9.0,365.0,94.0,57049951
40.7457,-73.97672,2.0,59.0,137.0,86771798
40.73702,-73.99739,1.0,0.0,209.0,5944004
40.76193,-73.9074,2.0,359.0,4.0,133460613
40.69353,-73.97431,1.0,303.0,80.0,118727691
40.71813,-73.99665,1.0,317.0,35.0,17470984
40.77708,-73.95113,33.0,327.0,201.0,113805886
40.6915,-73.94327,1.0,176.0,13.0,47718147
40.66475,-73.93564,1.0,0.0,51.0,13753058
40.69267,-73.99793,1.0,44.0,25.0,53153865
40.71928,-73.98739,1.0,0.0,119.0,52443525
40.7623,-73.91645,2.0,364.0,4.0,12972780
40.70982,-73.9642,1.0,128.0,214.0,9177920
40.77194,-73.92985,1.0,156.0,4.0,211682646
40.6469,-73.90022,4.0,319.0,30.0,183127881
40.73865,-73.9781,65.0,364.0,112.0,200380610
40.79884,-73.9424,9.0,12.0,61.0,209386156
40.73812,-73.92024,103.0,186.0,189.0,137358866
40.69783,-73.90998,1.0,0.0,28.0,12797993
40.68215,-73.97002,1.0,85.0,158.0,142426920
40.73902,-73.99143,1.0,0.0,34.0,37073646
40.71315,-73.943,1.0,0.0,214.0,1659170
40.72688,-73.87861,1.0,36.0,68.0,30870512
40.72554,-73.98245,1.0,174.0,64.0,73029190
40.7303,-73.98341,2.0,0.0,64.0,117385673
40.71206,-73.94006,2.0,124.0,214.0,249588074
40.77098,-73.91952,1.0,25.0,4.0,259261655
40.69824,-73.92888,2.0,114.0,28.0,263957584
40.85016,-73.93178,1.0,331.0,206.0,4446767
40.64052,-73.99668,1.0,0.0,20.0,11452065
40.65855,-73.93794,1.0,365.0,60.0,270871567
40.71119,-73.96471,1.0,0.0,214.0,40428881
40.67192,-73.97444,1.0,354.0,151.0,46943042
40.68652,-73.91365,26.0,365.0,28.0,9864136
40.74943,-73.98055,232.0,323.0,137.0,107434423
40.68185,-73.90655,2.0,215.0,28.0,3531317
40.72948,-73.98885,1.0,0.0,64.0,4118478
40.70399,-74.00662,1.0,227.0,73.0,113856483
40.68977,-73.92723,5.0,214.0,13.0,30532557
40.73756,-73.99858,1.0,0.0,209.0,48852712
40.77444,-73.73373,1.0,3.0,116.0,31859704
40.72376,-73.98303,3.0,0.0,64.0,2208993
40.71187,-73.95566,1.0,0.0,214.0,57275881
40.72935,-74.00064,1.0,0.0,92.0,4050348
40.7455,-73.95607,1.0,0.0,117.0,117840007
40.66957,-73.92179,3.0,359.0,51.0,72318418
40.70599,-74.00515,1.0,1.0,73.0,3577413
40.74801,-73.91777,1.0,0.0,189.0,5665728
40.80274,-73.96459,1.0,364.0,202.0,5435074
40.63766,-73.96611,1.0,276.0,74.0,12214869
40.77655,-73.94651,1.0,131.0,201.0,23827868
40.71876,-73.94341,1.0,0.0,214.0,32130349
40.65224,-73.9762,1.0,168.0,216.0,233189145
40.80375,-73.93599,2.0,132.0,61.0,8663057
40.66869,-73.9878,3.0,340.0,182.0,9744
40.80326,-73.935,1.0,316.0,61.0,55229297
40.7274,-73.99991,1.0,0.0,92.0,1455309
40.71783,-73.94104,1.0,0.0,214.0,18727732
40.71082,-73.85112,1.0,228.0,79.0,187340835
40.69285,-73.92085,1.0,24.0,28.0,225593905
40.69857,-73.9439,1.0,0.0,13.0,94088674
40.68932,-73.93494,1.0,79.0,13.0,39724060
40.69951,-73.91352,1.0,0.0,28.0,53911974
40.74364,-73.95392,1.0,0.0,117.0,25705189
40.72931,-73.97925,1.0,0.0,64.0,1772952
40.69939,-73.9158,1.0,179.0,28.0,202823080
40.72934,-74.00075,1.0,144.0,92.0,9782676
40.79312,-73.96886,1.0,45.0,202.0,20217572
40.76705,-73.95126,1.0,0.0,201.0,54280519
40.68464,-73.97094,1.0,7.0,80.0,3687035
40.72538,-73.89284,2.0,317.0,123.0,80478684
40.67473,-73.94494,1.0,365.0,51.0,503800
40.70924,-73.95208,1.0,29.0,214.0,8518298
40.6784,-73.98447,17.0,363.0,85.0,159091490
40.81619,-73.94003,1.0,0.0,94.0,9197440
40.6834,-73.94209,1.0,73.0,13.0,162291393
40.68569,-73.9143,1.0,0.0,28.0,189224482
40.74253,-73.9549,1.0,252.0,117.0,32279718
40.76957,-73.91502,1.0,302.0,4.0,10528897
40.73732,-73.99033,1.0,0.0,34.0,22997536
40.801,-73.94009,2.0,365.0,61.0,4599027
40.75494,-73.81818,4.0,185.0,77.0,14103991
40.84442,-73.94039,3.0,90.0,206.0,174263749
40.75512,-73.99437,1.0,6.0,95.0,62241191
40.7269,-73.9847,1.0,0.0,64.0,23386210
40.75321,-74.00238,1.0,84.0,34.0,224879685
40.71614,-73.95282,2.0,225.0,214.0,2272846
40.83513,-73.91797,1.0,90.0,47.0,227856882
40.75228,-73.97186,1.0,90.0,127.0,15353668
40.72684,-73.74896,1.0,0.0,160.0,239004977
40.76011,-73.98828,1.0,0.0,95.0,41382247
40.72242,-73.98262,2.0,0.0,64.0,2814004
40.68081,-73.97865,1.0,0.0,151.0,45874239
40.74493,-73.9824,1.0,114.0,127.0,158687034
40.6848,-73.92505,1.0,284.0,13.0,8680097
40.68469,-73.93467,3.0,298.0,13.0,54255
40.67498,-74.01214,1.0,0.0,162.0,10448798
40.77764,-73.91128,1.0,197.0,54.0,124740003
40.77469,-73.95067,1.0,0.0,201.0,18294695
40.72528,-74.00223,1.0,0.0,178.0,28888685
40.6905,-73.90834,1.0,0.0,28.0,23457783
40.66663,-73.93455,1.0,50.0,51.0,8619668
40.76726,-73.81217,1.0,0.0,77.0,57398859
40.78389,-73.95306,1.0,0.0,201.0,7952263
40.74112,-73.97686,1.0,303.0,112.0,849492
40.7134,-73.96306,1.0,6.0,214.0,95381568
40.72477,-73.99323,1.0,0.0,144.0,10642609
40.8213,-73.95131,1.0,0.0,94.0,68852295
40.70882,-73.95445,1.0,0.0,214.0,31681589
40.70939,-73.94055,2.0,113.0,214.0,15820708
40.67947,-73.94649,1.0,0.0,13.0,123511218
40.75032,-73.97143,96.0,342.0,127.0,16098958
40.82932,-73.94563,1.0,89.0,94.0,42051399
40.65894,-73.95262,1.0,125.0,159.0,9138141
40.68669,-73.98498,1.0,0.0,19.0,3156480
40.81454,-73.96086,4.0,56.0,130.0,221355351
40.72439,-73.97607,1.0,363.0,64.0,14135981
40.69949,-73.98319,3.0,16.0,204.0,34161028
40.71414,-73.96334,1.0,0.0,214.0,9685952
40.68775,-73.95997,1.0,0.0,41.0,33943711
40.75021,-74.00479,6.0,0.0,34.0,3750764
40.69513,-73.90881,4.0,334.0,28.0,706623
40.71168,-73.95626,3.0,0.0,214.0,58658843
40.84984,-73.94187,1.0,0.0,206.0,38337141
40.69159,-73.90399,5.0,359.0,28.0,212071658
40.74654,-73.91842,2.0,75.0,189.0,131035061
40.7164,-73.99743,1.0,0.0,35.0,67674810
40.72989,-74.00541,2.0,0.0,209.0,1678050
40.64795,-73.89337,1.0,144.0,30.0,12219437
40.68636,-73.95577,1.0,269.0,13.0,238894847
40.7089,-73.94447,3.0,342.0,214.0,189646908
40.72074,-73.94371,3.0,0.0,91.0,14482375
40.70694,-74.007,1.0,335.0,73.0,180368029
40.80514,-73.95115,1.0,247.0,94.0,126592760
40.72205,-73.98132,1.0,17.0,64.0,34777741
40.8129,-73.94391,1.0,193.0,94.0,166984137
40.72011,-73.94487,1.0,0.0,214.0,3147732
40.81535,-73.95862,1.0,0.0,130.0,2199280
40.65217,-73.95974,1.0,0.0,74.0,2493425
40.69646,-73.96059,1.0,0.0,13.0,15798864
40.77977,-73.95757,1.0,72.0,201.0,40238727
40.70119,-73.91368,2.0,49.0,28.0,179657707
40.79958,-73.94275,1.0,192.0,61.0,258164
40.81747,-73.95249,1.0,0.0,94.0,156200633
40.68346,-73.97214,1.0,342.0,80.0,23069182
40.67327,-73.94951,2.0,17.0,51.0,40846857
40.70958,-73.96525,1.0,0.0,214.0,1565284
40.8186,-73.94413,1.0,39.0,94.0,45857976
40.76769,-73.96692,1.0,162.0,201.0,267191710
40.72172,-73.8881,1.0,219.0,123.0,15904258
40.67764,-73.94991,1.0,176.0,51.0,27560165
40.68673,-73.97318,1.0,0.0,80.0,32849197
40.85082,-73.9378,1.0,0.0,206.0,3055496
40.74627,-73.94666,1.0,39.0,117.0,1091875
40.82245,-73.90875,1.0,0.0,118.0,156600754
40.78202,-73.94826,2.0,0.0,201.0,81712936
40.8057,-73.95826,1.0,0.0,130.0,4028305
40.6823,-73.94958,1.0,70.0,13.0,96328752
40.8449,-73.94034,1.0,362.0,206.0,38284609
40.72833,-73.98482,1.0,220.0,64.0,271349926
40.7777,-73.9896,1.0,0.0,202.0,10566585
40.76437,-73.91937,1.0,1.0,4.0,146677115
40.85749,-73.93258,1.0,0.0,206.0,20377328
40.71234,-73.94158,1.0,0.0,214.0,2380912
40.67467,-73.9469,1.0,0.0,51.0,2575895
40.68708,-73.94657,3.0,179.0,13.0,263994272
40.78198,-73.97571,1.0,29.0,202.0,257891606
40.71987,-73.95427,1.0,0.0,91.0,6032945
40.79778,-73.93921,2.0,0.0,61.0,197579052
40.82855,-73.91856,2.0,332.0,48.0,158972140
40.8584,-73.86969,4.0,238.0,0.0,3684360
40.75596,-73.89702,1.0,314.0,59.0,104300362
40.7673,-73.98809,1.0,0.0,95.0,12796040
40.68552,-73.96481,3.0,0.0,41.0,10366292
40.70867,-73.94061,2.0,77.0,214.0,3989837
40.74494,-73.91513,1.0,178.0,189.0,40812784
40.70018,-73.93858,1.0,0.0,28.0,17043144
40.69081,-73.93025,8.0,270.0,13.0,6206040
40.71962,-73.9605,1.0,357.0,214.0,253493647
40.85064,-73.93833,1.0,0.0,206.0,51839283
40.71762,-73.98334,1.0,365.0,119.0,132244
40.7369,-73.95288,1.0,0.0,91.0,2104160
40.65837,-73.96115,1.0,296.0,159.0,48811662
40.71106,-73.78393,7.0,0.0,105.0,20912691
40.7672,-73.98508,1.0,3.0,95.0,274557
40.5847,-73.81387,1.0,52.0,168.0,25544585
40.76651,-73.95155,1.0,267.0,201.0,2262180
40.67146,-73.93483,2.0,0.0,51.0,230698955
40.69471,-73.90687,2.0,365.0,28.0,220060177
40.75962,-73.91419,1.0,0.0,4.0,24590092
40.87842,-73.9029,2.0,354.0,111.0,48249473
40.57865,-73.96983,1.0,100.0,23.0,255219640
40.66661,-73.95367,1.0,15.0,51.0,168495229
40.71284,-73.99066,2.0,0.0,119.0,185745
40.69257,-73.92332,1.0,88.0,28.0,176955227
40.77439,-73.95047,1.0,17.0,201.0,66486652
40.71374,-73.96336,1.0,0.0,214.0,5325431
40.69266,-73.92058,1.0,16.0,28.0,26362511
40.71809,-74.01205,1.0,44.0,197.0,24069
40.66477,-73.9506,1.0,0.0,51.0,1683437
40.8555,-73.93517,2.0,0.0,206.0,24559370
40.70774,-73.9445,1.0,6.0,214.0,224575394
40.67728,-73.95676,1.0,0.0,51.0,5191980
40.75125,-73.87644,1.0,306.0,104.0,100812175
40.85671,-73.93011,2.0,341.0,206.0,138635224
40.73748,-73.98354,1.0,0.0,86.0,1741498
40.83424,-73.94275,1.0,0.0,206.0,618803
40.85548,-73.85585,1.0,72.0,132.0,90981550
40.76212,-73.96358,1.0,3.0,201.0,10440694
40.72639,-73.94764,1.0,0.0,91.0,7911103
40.74927,-74.00691,1.0,0.0,34.0,36043601
40.7467,-73.83456,2.0,151.0,77.0,146449899
40.68205,-73.8822,3.0,179.0,52.0,167636238
40.68029,-73.94482,1.0,0.0,13.0,26898137
40.67682,-73.97476,1.0,0.0,151.0,165492173
40.7813,-73.97922,10.0,275.0,202.0,245314318
40.72871,-74.00009,1.0,0.0,92.0,202183338
40.7006,-73.93018,1.0,0.0,28.0,21967943
40.68036,-73.94986,1.0,0.0,13.0,20608771
40.75783,-73.96383,1.0,148.0,127.0,5867023
40.80679,-73.95105,3.0,0.0,94.0,223346842
40.69625,-73.93693,1.0,0.0,13.0,26034076
40.7582,-73.96692,1.0,0.0,127.0,5008954
40.71289,-73.98877,2.0,261.0,119.0,20245055
40.76119,-73.91294,1.0,0.0,4.0,95014144
40.75985,-73.99107,4.0,249.0,95.0,31929860
40.78826,-73.96767,1.0,296.0,202.0,10622869
40.71521,-73.94473,1.0,0.0,214.0,79576043
40.7296,-73.98479,1.0,50.0,64.0,1099464
40.71903,-73.9904,1.0,11.0,119.0,40151792
40.76263,-73.97664,1.0,38.0,127.0,120242215
40.76904,-73.81687,2.0,113.0,77.0,61804662
40.72503,-73.99252,1.0,362.0,144.0,215765235
40.70988,-73.90845,1.0,42.0,166.0,10643810
40.79239,-73.94535,2.0,341.0,61.0,292204
40.61023,-73.99627,1.0,0.0,17.0,172986033
40.76684,-73.98766,1.0,0.0,95.0,49964890
40.69542,-73.9497,1.0,123.0,13.0,32083955
40.78042,-73.95128,1.0,0.0,201.0,3764548
40.68403,-74.00192,1.0,312.0,45.0,1639309
40.70683,-73.93312,1.0,0.0,214.0,61989330
40.84345,-73.9422,1.0,0.0,206.0,63772058
40.71335,-73.93546,1.0,365.0,214.0,231691559
40.70878,-73.91727,1.0,276.0,166.0,865264
40.71296,-74.00982,1.0,0.0,197.0,1118139
40.75997,-73.99265,1.0,0.0,95.0,36430529
40.69242,-73.90441,1.0,141.0,28.0,134419840
40.72674,-73.95495,1.0,154.0,91.0,150316502
40.83479,-73.94345,6.0,244.0,206.0,5986790
40.71398,-73.94605,3.0,272.0,214.0,16625273
40.67144,-73.92496,1.0,7.0,51.0,190094547
40.69022,-73.94298,1.0,0.0,13.0,794727
40.69493,-73.9294,1.0,0.0,28.0,8133558
40.71506,-73.93816,2.0,52.0,214.0,17849213
40.72561,-73.97622,2.0,13.0,64.0,11307033
40.72605,-73.90711,1.0,118.0,123.0,194108889
40.75424,-73.96312,65.0,364.0,127.0,200380610
40.7202,-73.9891,1.0,288.0,119.0,260879160
40.78918,-73.97927,1.0,0.0,202.0,10251511
40.67186,-73.92244,1.0,0.0,51.0,45658261
40.7078,-74.00914,1.0,0.0,73.0,1472993
40.69485,-73.92759,6.0,103.0,28.0,268135013
40.72286,-73.9834,1.0,0.0,64.0,14391637
40.70589,-73.94749,1.0,0.0,214.0,4829797
40.78088,-73.90819,2.0,327.0,54.0,139867352
40.79822,-73.97059,1.0,0.0,202.0,11669123
40.63177,-73.96341,1.0,0.0,74.0,18652590
40.72769,-73.98498,1.0,27.0,64.0,203357182
40.70011,-73.92241,2.0,74.0,28.0,60908748
40.67904,-73.94191,3.0,0.0,13.0,7138847
40.80219,-73.96618,1.0,0.0,202.0,9144442
40.65211,-73.97872,4.0,0.0,216.0,70181422
40.6966,-73.94339,1.0,20.0,13.0,253943547
40.72966,-73.98515,2.0,157.0,64.0,2033003
40.71552,-73.99731,12.0,89.0,35.0,39890192
40.68218,-73.95355,1.0,0.0,13.0,87474067
40.66507,-73.95699,1.0,0.0,51.0,119634559
40.70552,-73.92947,2.0,95.0,214.0,51985960
40.71415,-73.99255,1.0,0.0,35.0,1887283
40.72853,-73.98619,1.0,278.0,64.0,4106680
40.74367,-73.91247,1.0,179.0,220.0,9037589
40.74925,-73.91332,103.0,124.0,189.0,137358866
40.72546,-73.98396,1.0,268.0,64.0,28418563
